,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2009-03-31,$177,$209,$14,$223,$39,$3,-,$-88,$-46,$354,$-242,-,-,-,-,-,$-2,$-244,$275,-,$275,$6,$6,$-125,-,$156,$266,-,$-125
2008-12-31,$452,$209,$104,$313,$206,$16,-,$-347,$-125,$640,$-419,-,-,$-52,-,$-52,$53,$-418,$181,-,$181,$-224,$-224,$-118,-,$-161,$61,-,$-118
2008-09-30,$520,$204,$116,$320,$8,$-7,-,$176,$177,"$1,017",$-420,-,-,-,-,-,$3,$-417,$-19,-,$-19,$-358,$-358,$-120,-,$-497,$103,-,$-120
2008-06-30,$453,$202,$21,$223,$92,$-9,-,$-305,$-222,$454,$-309,-,-,$-34,-,$-34,$197,$-146,$3,-,$3,$-112,$-112,$-109,-,$-218,$90,-,$-109
2008-03-31,$291,$200,$20,$220,$-37,$-18,-,$148,$93,$604,$-301,-,-,-,-,-,$54,$-247,$115,-,$115,$-205,$-205,$-109,-,$-199,$158,-,$-109
2007-12-31,$399,$199,$91,$290,$51,$-3,-,$-215,$-167,$522,$-427,-,-,$-67,-,$-67,$69,$-425,$215,-,$215,$-410,$-410,$-101,-,$-296,$-199,-,$-101
2007-09-30,$386,$197,$19,$216,$-12,$2,-,$82,$72,$674,$-284,-,-,$-123,-,$-123,$192,$-215,$-21,-,$-21,$-330,$-330,$-102,-,$-453,$6,-,$-102
2007-06-30,$394,$196,$-27,$169,$-10,$-14,-,$12,$-12,$551,$-306,-,-,$-156,-,$-156,$333,$-129,$-369,-,$-369,$-38,$-38,$-86,-,$-493,$-71,-,$-86
2007-03-31,$285,$194,$-9,$185,$1,$-10,-,$125,$116,$586,$-200,-,-,$-289,-,$-289,$233,$-256,$-64,-,$-64,$-235,$-235,$-88,-,$-387,$-57,-,$-88
2006-12-31,$385,$190,$20,$210,$36,$7,-,$-149,$-106,$489,$-283,-,-,$-300,-,$-300,$440,$-143,$-27,-,$-27,$9,$9,$-71,-,$-89,$257,-,$-71
2006-09-30,$416,$188,$-23,$165,$-37,$-12,-,$87,$38,$619,$-275,-,-,$-154,-,$-154,$862,$433,$-241,-,$-241,$-724,$-724,$-74,-,"$-1,039",$13,-,$-74
2006-06-30,$375,$187,$-39,$148,$-5,$-3,-,$73,$65,$588,$-297,-,-,$-996,-,$-996,$610,$-683,$-39,-,$-39,$-68,$-68,$-67,-,$-174,$-269,-,$-67
2006-03-31,$305,$185,$-20,$165,$-54,$-11,-,$105,$40,$510,$-204,-,-,$-354,-,$-354,$267,$-291,$-32,-,$-32,$116,$116,$-66,-,$18,$237,-,$-66
2005-12-31,$362,$196,$76,$272,$18,$5,-,$-154,$-131,$503,$-392,-,-,$-590,-,$-590,$357,$-625,$75,-,$75,$80,$80,$-53,-,$102,$-20,-,$-53
2005-09-30,$301,$198,$34,$232,$-64,$-12,-,$285,$209,$742,$-201,-,-,$-805,-,$-805,$189,$-817,$-36,-,$-36,$42,$42,$-53,-,$-47,$-122,-,$-53
2005-06-30,$424,$196,$-92,$104,$4,$-11,-,$-69,$-76,$452,$-182,-,-,$-124,-,$-124,$148,$-158,$-689,-,$-689,$6,$6,$-44,-,$-727,$-433,-,$-44
2005-03-31,$194,$197,$11,$208,$-52,$-10,-,$68,$6,$408,$-140,-,-,$-303,-,$-303,$216,$-227,$194,-,$194,$66,$66,$-44,-,$216,$397,-,$-44
