,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2010-09-30,$32,$10,$7.9,$17.9,-,-,-,$-31.7,$-31.7,$18.2,$-21.1,-,$0.2,-,-,-,$-6.3,$-27.2,$22.2,$7.9,$30.1,$0.4,$0.4,$-6.4,-,$24.1,$15.1,-,$-6.4
2010-06-30,$16.6,$9.2,$13.9,$23.1,-,-,-,$25.4,$25.4,$65.1,$-8.4,-,$-5.8,$4.6,-,$4.6,$2.6,$-7,-,$-39.4,$-39.4,$1.5,$1.5,$-6,-,$-43.9,$14.2,-,$-6
2010-03-31,$30.8,$10.1,$-18,$-7.9,-,-,-,$-37.3,$-37.3,$-14.4,$-7.7,-,-,-,-,-,$-2.6,$-10.3,-,$31.5,$31.5,$2.6,$2.6,$-5.9,-,$28.2,$3.5,-,$-5.9
2009-12-31,$22.7,$-12.4,$115.1,$102.7,-,-,-,$-46.8,$-46.8,$78.6,$-4.8,-,$-71,$-8.9,$8.9,-,$-14.3,$-90.1,$20.4,-,$20.4,$4.1,$4.1,$-5.9,-,$18.6,$7.1,-,$-5.9
2009-09-30,$34.6,$17.2,$-3.8,$13.4,-,-,-,$45.2,$45.2,$93.2,$-16.3,-,-,-,-,-,$7.1,$-9.2,$-65.9,-,$-65.9,$3.5,$3.5,$-5.9,-,$-68.3,$15.7,-,$-5.9
2009-06-30,$23.7,$17.1,$-0.4,$16.7,-,-,-,$47.5,$47.5,$87.9,$-9.1,-,$-0.5,$1.4,-,$1.4,$0.5,$-7.7,$-65.7,-,$-65.7,-,-,$-5.7,-,$-71.4,$8.8,-,$-5.7
2009-03-31,$8.6,$16.4,$0.9,$17.3,-,-,-,$-22.7,$-22.7,$3.2,$-12.5,-,$-7,$7.5,-,$7.5,$2,$-10,$20.1,-,$20.1,-,-,$-3.9,-,$16.2,$9.4,-,$-3.9
2008-12-31,$4.5,$-14.5,$-10.9,$-25.4,$34.9,$-5.3,$-6.3,$28.4,$46.9,$26,$3.1,-,-,$-12,$12,-,$-24.5,$-21.4,$-7.6,-,$-7.6,$1.2,$1.2,$-4.8,-,$-11.2,$-6.3,-,$-4.8
2008-09-30,$20.6,$16.7,-,$16.7,-,-,-,$17.4,$17.4,$54.7,$-18.9,-,-,-,-,-,-,$-18.9,$-30.9,-,$-30.9,$0.9,$0.9,$-5,-,$-35,$0.9,-,$-5
2008-06-30,$30.3,$16.7,-,$16.7,-,-,-,$-11.8,$-11.8,$35.2,$-15.6,-,-,$12,-,$12,-,$-3.6,$-51.1,-,$-51.1,-,-,$-3.8,-,$-54.9,$-23.7,-,$-3.8
2008-03-31,$21.9,$16.9,-,$16.9,-,-,-,$-53.7,$-53.7,$-14.9,$-9.8,-,-,-,-,-,-,$-9.8,$39.5,-,$39.5,-,-,$-5.4,-,$34.1,$9.4,-,$-5.4
2007-12-31,$15.3,$17.2,$-0.4,$16.8,-,-,-,$58.5,$58.5,$90.6,$-29.9,-,-,-,-,-,$11.6,$-18.3,$-33.6,$-4.7,$-38.3,$-27.7,$-27.7,$-2.3,-,$-68.3,$17.8,-,$-2.3
2007-09-30,$24.7,$16.2,-,$16.2,-,-,-,$15.6,$15.6,$56.5,$-13.2,-,-,-,-,-,-,$-13.2,$-34.1,-,$-34.1,$2.5,$2.5,$-5.5,-,$-37.1,$6.2,-,$-5.5
2007-06-30,$27,$18.1,-,$18.1,-,-,-,$10.2,$10.2,$55.3,$-17.3,-,-,-,-,-,-,$-17.3,$-21.1,-,$-21.1,$-2.7,$-2.7,$-5.2,-,$-29,$9,-,$-5.2
2007-03-31,$19.5,$16.1,-,$16.1,-,-,-,$-52.6,$-52.6,$-17,$-11,-,-,-,-,-,-,$-11,$25.8,-,$25.8,$2.7,$2.7,$-5.2,-,$23.3,$-4.7,-,$-5.2
2006-12-31,$19.2,$16.6,-,$16.6,-,-,-,$29.3,$29.3,$65.1,$-27.1,-,$1.6,-,$-0.1,$-0.1,-,$-25.6,$-54.8,-,$-54.8,$1,$1,$-5.2,-,$-59,$-6.6,-,$-5.2
2006-09-30,$16.4,$13.4,-,$13.4,-,-,-,$2.6,$2.6,$32.4,$-16.3,-,$-13.3,-,-,-,-,$-29.6,$-13.2,-,$-13.2,$0.9,$0.9,$-5.2,-,$-17.5,$-12.9,-,$-5.2
2006-06-30,$25.1,$18.5,-,$18.5,-,-,-,$-7.6,$-7.6,$36,$-15.9,-,$-327.6,-,$12.3,$12.3,-,$-331.2,$307.8,-,$307.8,$6.4,$6.4,$-4.8,$-4.1,$305.3,$8,-,$-4.8
2006-03-31,$15.5,$12.4,-,$12.4,-,-,-,$-32.6,$-32.6,$-4.7,$-8.9,-,$-1.4,-,-,-,-,$-10.3,$29.1,-,$29.1,-,-,$-4.9,$4.1,$28.3,$13.3,-,$-4.9
2005-12-31,$16,$13.9,-,$13.9,-,-,-,$18.9,$18.9,$48.8,$-19.5,-,$-14.8,-,-,-,$-4.5,$-38.8,$-39,-,$-39,$5.2,$5.2,$-4.8,-,$-38.6,$-28.6,-,$-4.8
2005-09-30,$9.7,$12.9,-,$12.9,-,-,-,$64.6,$64.6,$87.2,$-14.7,-,-,-,-,-,-,$-14.7,$-28.6,-,$-28.6,$1.6,$1.6,$-4.8,-,$-31.8,$40.7,-,$-4.8
2005-06-30,$6.5,$12.9,-,$12.9,-,-,-,$18.9,$18.9,$38.3,$-9,-,-,-,-,-,-,$-9,$-28.9,-,$-28.9,$6.1,$6.1,$-4.7,-,$-27.5,$1.8,-,$-4.7
2005-03-31,$14.3,$13.1,-,$13.1,-,-,-,$-15,$-15,$12.4,$-7.4,-,-,-,-,-,-,$-7.4,$-15.3,-,$-15.3,-,-,$-4.7,-,$-20,$-15,-,$-4.7
