,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2016-03-31,$403,$233,$35,$268,-,-,-,$-296,$-296,$388,$-111,-,$1,$-53,-,$-53,$4,$-159,$177,-,$177,$-83,$-83,$-256,$-15,$-177,$65,-,$-256
2015-12-31,$527,$233,$68,$301,$5,$-8,$-120,$153,$-7,$780,$-138,-,$-34,$-39,-,$-39,$9,$-202,$-198,-,$-198,$-224,$-224,$-255,$-39,$-716,$-150,-,$-255
2015-09-30,$445,$232,$6,$238,-,-,-,$322,$322,$973,$-122,-,-,$-33,-,$-33,$-11,$-166,$-137,-,$-137,$-282,$-282,$-257,$-1,$-677,$115,-,$-257
2015-06-30,$535,$234,$32,$266,-,-,-,$-134,$-134,$579,$-141,-,$1,$10,-,$10,$-24,$-154,$-530,-,$-530,$13,$13,$-263,$-5,$-785,$-360,-,$-263
2015-03-31,$467,$226,$81,$307,-,-,-,$-372,$-372,$77,$-105,-,$-38,$99,-,$99,$-9,$-53,$263,-,$263,$-137,$-137,$-251,$-2,$-127,$-118,-,$-251
2014-12-31,$585,$240,$-65,$175,$-205,$-152,$49,$472,$59,$944,$-254,-,$2,$77,-,$77,$25,$-150,$-2,-,$-2,$-379,$-379,$-229,$-40,$-650,$126,-,$-229
2014-09-30,$605,$244,$37,$281,-,-,-,$-507,$-507,$289,$-142,-,$9,$283,-,$283,$-5,$145,$-4,-,$-4,$-162,$-162,$-233,$-3,$-402,$24,-,$-233
2014-06-30,$172,$250,$-232,$18,-,-,-,$486,$486,$633,$-126,-,$270,$-269,-,$-269,$-31,$-156,$-319,-,$-319,$-78,$-78,$-238,-,$-635,$-153,-,$-238
2014-03-31,$441,$249,$43,$292,-,-,-,$-370,$-370,$12,$-110,-,$3,$431,-,$431,$-20,$304,$-257,-,$-257,$23,$23,$-229,$20,$-443,$-131,-,$-229
2013-12-31,$482,$257,$-283,$-26,$-231,$-92,$86,$725,$489,$872,$-242,-,$7,$-103,-,$-103,$-7,$-345,$-81,-,$-81,$23,$23,$-199,$6,$-251,$273,-,$-199
2013-09-30,$514,$250,$107,$357,-,-,-,$-166,$-166,$704,$-121,-,-,$-333,-,$-333,$-9,$-463,$-57,-,$-57,$20,$20,$-200,$2,$-235,$14,-,$-200
2013-06-30,$497,$245,$-19,$226,-,-,-,$-101,$-101,$609,$-129,-,-,$16,-,$16,$-54,$-167,$-262,-,$-262,$22,$22,$-203,$3,$-440,$-11,-,$-203
2013-03-31,$380,$245,$175,$420,-,-,-,$-546,$-546,$100,$-122,-,$761,$132,-,$132,$2,$773,$-687,-,$-687,$56,$56,$-194,$15,$-810,$62,-,$-194
2012-12-31,$180,$179,$-54,$125,$108,$166,$-220,$465,$381,$687,$-236,-,"$-6,382",$514,-,$514,$-11,"$-6,115","$5,553",-,"$5,553",$200,$200,$-128,$-49,"$5,576",$152,-,$-128
2012-09-30,$347,$141,$70,$211,-,-,-,$126,$126,$606,$-126,-,$-189,$54,-,$54,$-14,$-275,$-303,-,$-303,$10,$10,$-129,$-19,$-441,$-100,-,$-129
2012-06-30,$382,$138,$362,$500,-,-,-,$-56,$-56,$469,$-126,-,$-362,$-227,-,$-227,$-8,$-723,$583,-,$583,$1,$1,$-128,$-42,$414,$158,-,$-128
2012-03-31,$311,$140,$-261,$-121,-,-,-,$-388,$-388,$-98,$-105,-,-,$262,-,$262,$-16,$141,$-1,-,$-1,$43,$43,$-127,$16,$-69,$-18,-,$-127
2011-12-31,$361,$137,$-118,$19,$-219,$-113,$92,$271,$116,$559,$-184,-,$-12,$-169,-,$-169,$-26,$-391,$-35,$38,$3,$5,$5,$-114,$54,$-52,$107,-,$-114
2011-09-30,$367,$139,$152,$291,-,-,-,$182,$182,$642,$-163,-,$-86,$21,-,$21,$-6,$-234,$48,$-56,$-8,$-271,$-271,$-116,$1,$-394,$-4,-,$-116
2011-06-30,$338,$141,$-116,$25,-,-,-,$-54,$-54,$351,$-133,-,$-212,$-97,-,$-97,$1,$-441,$302,$-1,$301,$-9,$-9,$-116,$-5,$171,$81,-,$-116
2011-03-31,$286,$139,$-16,$123,-,-,-,$-418,$-418,$-304,$-88,-,-,$348,-,$348,$6,$266,$-12,$19,$7,$3,$3,$-116,-,$-106,$-132,-,$-116
2010-12-31,$283,$138,$184,$322,$-305,$-219,$322,$46,$36,$555,$-187,-,$-50,$-345,-,$-345,$2,$-580,$-43,$19,$-24,$-60,$-60,$-98,$147,$-35,$-62,-,$-98
2010-09-30,$269,$136,$-22,$114,-,-,-,$51,$51,$420,$-106,-,$-172,$74,-,$74,$-12,$-216,$-32,$29,$-3,$24,$24,$-97,-,$-76,$146,-,$-97
2010-06-30,$229,$136,$-39,$97,-,-,-,$51,$51,$469,$-63,-,-,$-217,-,$-217,$-2,$-282,$4,$-1,$3,$13,$13,$-84,-,$-68,$98,-,$-84
2010-03-31,$156,$141,-,$141,-,-,-,$-172,$-172,$-162,$-38,-,-,$96,-,$96,$8,$66,$24,$-47,$-23,$23,$23,$-84,$2,$-82,$-189,-,$-84
2009-12-31,$212,$144,$-71,$73,$440,$292,$-73,$-447,$196,$505,$-59,-,$92,$-64,-,$-64,$40,$9,$-289,$1,$-288,$27,$27,$-84,$-15,$-360,$148,-,$-84
2009-09-30,$194,$148,$-115,$33,-,-,-,$302,$302,$460,$-40,-,$-35,-,-,-,$6,$-69,$-282,$-1,$-283,$-9,$-9,$-83,$17,$-358,$44,-,$-83
2009-06-30,$31,$142,$174,$316,-,-,-,$211,$211,$348,$-48,-,$-67,$-53,-,$-53,$15,$-153,$-13,$-106,$-119,$9,$9,$-84,$-11,$-205,$3,-,$-84
2009-03-31,$-52,$139,-,$139,-,-,-,$40,$40,$95,$-48,-,-,$53,-,$53,$-17,$-12,$255,$-318,$-63,-,-,$-83,$8,$-138,$-43,-,$-83
2008-12-31,$165,$136,$113,$249,$128,$118,$-208,$364,$402,$644,$-110,-,$-100,$-81,-,$-81,$5,$-286,$117,$-364,$-247,$46,$46,$-82,$-48,$-331,$7,-,$-82
2008-09-30,$318,$155,$-123,$32,-,-,-,$-8,$-8,$435,$-121,-,$-13,$153,-,$153,$-36,$-17,$174,$-449,$-275,$-141,$-141,$-82,$42,$-456,$-38,-,$-82
2008-06-30,$340,$154,-,$154,-,-,-,$-73,$-73,$379,$-134,-,"$-2,060",$-109,-,$-109,$24,"$-2,279",$368,$138,$506,"$1,540","$1,540",$-83,$-1,"$1,962",$62,-,$-83
2008-03-31,$247,$126,-,$126,-,-,-,$-283,$-283,$-17,$-83,-,$-634,$137,-,$137,$-28,$-608,$13,$670,$683,$24,$24,$-73,$6,$640,$15,-,$-73
2007-12-31,$270,$95,$-101,$-6,$-72,$-79,$27,$181,$16,$425,$-126,-,$-639,$85,-,$85,$-5,$-685,$250,$31,$281,$11,$11,$-63,$-4,$225,$-29,-,$-63
2007-09-30,$258,$117,$3,$120,-,-,-,$204,$204,$495,$-85,-,$119,$-160,-,$-160,$-24,$-150,$-34,$-185,$-219,$-12,$-12,$-62,$7,$-286,$59,-,$-62
2007-06-30,$246,$118,$59,$177,-,-,-,$-30,$-30,$352,$-76,-,$-61,$-61,-,$-61,$23,$-175,$-390,$380,$-10,$-105,$-105,$-63,$7,$-171,$6,-,$-63
2007-03-31,$234,$109,$47,$156,-,-,-,$-359,$-359,$-114,$-67,-,$-733,$383,-,$383,$-29,$-446,$847,$-164,$683,$-93,$-93,$-63,$25,$552,$-8,-,$-63
2006-12-31,$241,$112,$-27,$85,$-40,$-129,$207,$124,$13,$415,$-137,-,$-8,$-85,-,$-85,$9,$-221,$21,$54,$75,$-232,$-232,$-58,$6,$-209,$-15,-,$-58
2006-09-30,$248,$108,$21,$129,-,-,-,$118,$118,$448,$-84,-,$-39,$-212,-,$-212,$-9,$-344,$-37,$59,$22,$-65,$-65,$-58,$1,$-100,$4,-,$-58
2006-06-30,$253,$108,$55,$163,-,-,-,$29,$29,$441,$-77,-,$-1,$-13,-,$-13,$-16,$-107,$-1,$-230,$-231,$-40,$-40,$-52,$6,$-317,$17,-,$-52
2006-03-31,$208,$106,$45,$151,-,-,-,$-137,$-137,$127,$-62,-,$-143,$-108,-,$-108,$-26,$-339,$106,$82,$188,$59,$59,$-52,$15,$210,$-2,-,$-52
2005-12-31,$210,$109,$41,$150,$-104,$-28,$25,$120,$40,$424,$-131,-,$-592,$16,-,$16,$2,$-705,$95,$234,$329,$14,$14,$-46,$2,$299,$18,-,$-46
2005-09-30,$199,$101,$32,$133,-,-,-,$48,$48,$296,$-88,-,$-239,$86,-,$86,$3,$-238,$-34,$-37,$-71,$20,$20,$-45,-,$-96,$-38,-,$-45
2005-06-30,$209,$99,$51,$150,-,-,-,$-3,$-3,$322,$-78,-,$-11,$-65,-,$-65,$7,$-147,$192,$-87,$105,$-194,$-194,$-46,-,$-135,$40,-,$-46
2005-03-31,$187,$100,-,$100,-,-,-,$-227,$-227,$93,$-66,-,$-69,$-41,-,$-41,$-2,$-178,$77,$282,$359,$-222,$-222,$-47,-,$90,$5,-,$-47
