,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2014-09-30,$167,$50,$-34,$16,$15,$-67,$-61,$25,$-80,$103,$-41,-,-,-,-,-,$-1,$-42,-,$-3,$-3,-,-,$-36,$1,$-38,$20,$9,$-36
2014-06-30,$139,$51,$-12,$39,$24,$-40,$-176,$135,$-19,$159,$-35,$-15,-,-,-,-,-,$-50,-,$-3,$-3,-,-,$-37,$1,$-39,$72,$8,$-37
2014-03-31,$155,$50,$10,$60,-,-,-,$-238,$-238,$-23,$-45,-,-,-,-,-,-,$-45,-,$1,$1,-,-,$-36,-,$-35,$-104,$5,$-36
2013-12-31,$104,$58,$99,$157,$-99,$-178,$-82,$387,$37,$298,$-47,-,-,-,-,-,$-4,$-51,-,$5,$5,-,-,$-33,-,$-28,$221,$6,$-33
2013-09-30,$131,$49,$-19,$30,-,-,-,$-47,$-47,$114,$-54,-,-,-,-,-,-,$-54,$1,$-1,-,-,-,$-32,-,$-32,$20,$6,$-32
2013-06-30,$128,$51,$-8,$43,-,-,-,$-183,$-183,$-12,$-52,-,-,-,-,-,-,$-52,-,$6,$6,-,-,$-33,$-5,$-32,$-99,$20,$-33
2013-03-31,$140,$51,$22,$73,-,-,-,$68,$68,$281,$-22,-,-,-,-,-,-,$-22,"$2,624",$6,"$2,630",-,-,-,"$-2,738",$-108,$151,$11,-
2012-12-31,$-10,$44,$23,$100,$-65,$-318,$96,$459,$253,$310,$-42,-,-,-,-,-,$-4,$-46,-,-,-,-,-,-,$-78,$-78,$184,$10,-
2012-09-30,$161,$54,$-45,$9,-,-,-,$-96,$-96,$74,$-26,-,$1,-,-,-,$-5,$-30,-,-,-,-,-,$-1,$-17,$-18,$27,$6,$-1
2012-06-30,$173,$54,$-10,$44,-,-,-,$-143,$-143,$74,$-24,-,$-1,-,-,-,$-1,$-26,-,-,-,-,-,$-10,$-43,$-53,$-7,$6,$-10
2012-03-31,$112,$48,$-1,$47,-,-,-,$-163,$-163,$-4,$-31,-,-,-,-,-,$-2,$-33,-,-,-,-,-,$-52,$123,$71,$34,$6,$-52
2011-12-31,$137,$20,-,$20,-,-,-,-,$-217,$243,$-11,-,$-264,-,-,-,$-165,$-440,-,-,$-143,-,$3,$-209,$596,$247,$52,-,-
2010-12-31,$111,$185,-,$185,-,-,-,-,$100,$254,$-124,-,$-81,-,-,-,$196,$-9,-,-,-,-,$-3,$-207,$-67,$-277,$-36,-,-
