,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2007-06-30,$513,$106,$49,$155,$-260,$-8,$-105,$289,$-245,$406,$-113,-,$-1,-,$-2,$-2,$78,$-38,-,-,-,$44,$44,$-117,$7,$-66,$302,$22,$-117
2007-03-31,$434,$101,$22,$123,$74,$-92,$-54,$-114,$-25,$513,$-53,-,$-298,-,$-4,$-4,$14,$-341,-,-,-,$-95,$-95,$-93,$-96,$-284,$-112,$19,$-93
2006-12-31,$408,$110,$50,$160,$-191,$-84,$325,$145,$195,$801,$-137,-,$276,-,$4,$4,$-71,$72,$-319,-,$-319,$61,$61,$-93,$119,$-232,$641,$15,$-93
2006-09-30,$438,$97,$40,$137,$-166,$61,$-119,$193,$-31,$534,$-80,-,$-164,-,$-16,$-16,$-136,$-396,$-543,-,$-543,$55,$55,$-93,$7,$-574,$-436,$14,$-93
2006-06-30,$636,$95,$-193,$-98,$-112,$-71,$-40,$76,$-313,$328,$-64,-,"$-2,001",-,-,-,$286,"$-1,779",$362,-,$362,$-31,$-31,$-93,$13,$251,"$-1,200",$16,$-93
2006-03-31,$374,$82,$-12,$70,$309,$-143,$14,$-303,$43,$465,$-53,-,$-153,-,-,-,$-7,$-213,-,-,-,$83,$83,$-80,$13,$16,$268,$16,$-80
2005-12-31,$406,$83,$47,$130,$-323,$15,$112,$698,$502,$900,$-95,-,$-24,-,$8,$8,$2,$-109,-,-,-,$-127,$-127,$-82,$-5,$-214,$577,$9,$-82
2005-09-30,$374,$81,$96,$177,$-13,$-142,$75,$217,$137,$599,$-78,-,$83,-,-,-,$-238,$-233,-,-,-,$31,$31,$-80,$-1,$-50,$316,$30,$-80
2005-06-30,$345,$79,$37,$116,$-150,$21,$52,$-192,$-376,$199,$-51,-,-,-,-,-,$-85,$-136,-,-,-,$-56,$-56,$-80,-,$-136,$-73,-,$-80
2005-03-31,$336,$84,$8,$92,$-69,$-16,$-52,$35,$5,$358,$-38,-,$-37,-,-,-,$372,$297,-,-,-,$-48,$-48,$-72,-,$-120,$535,-,$-72
