,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2012-04-30,$175,$65,$84,$149,$117,$74,-,$-5,$91,$360,$-76,-,-,-,-,-,$5,$-71,-,$-111,$-111,$-28,$-28,$-93,$6,$-226,$61,$17,$-93
2012-01-31,$201,$61,$80,$141,$98,$137,-,$11,$75,$405,$-61,-,-,-,-,-,-,$-61,-,$-126,$-126,$-81,$-81,$-93,-,$-300,$37,$23,$-93
2011-10-31,$263,$63,$76,$139,$-238,$-131,-,$-74,$-317,$73,$-35,-,-,-,-,-,$1,$-34,-,$-65,$-65,$-69,$-69,$-95,-,$-229,$-199,$22,$-95
2011-07-31,$98,$74,$90,$164,$43,$-130,-,$-10,$30,$284,$-139,-,-,-,-,-,$1,$-138,-,$-29,$-29,$10,$10,$-94,$4,$-109,$35,$18,$-94
2011-04-30,$186,$65,$39,$104,$128,$84,-,$11,$109,$375,$-59,-,-,-,-,-,$1,$-58,$500,$-527,$-27,$-107,$-107,$-96,$5,$-225,$124,$23,$-96
2011-01-31,$239,$64,$97,$161,$94,$133,-,$13,$119,$512,$-45,-,-,-,-,-,-,$-45,-,$57,$57,$-401,$-401,$-94,$3,$-435,$34,$25,$-94
2010-10-31,$279,$65,$81,$146,$-280,$-101,-,$-139,$-438,$-29,$-20,-,-,-,-,-,-,$-20,-,$294,$294,$-134,$-134,$-94,$3,$69,$37,$21,$-94
2010-07-31,$113,$66,$23,$89,$27,$-88,-,$-20,$10,$198,$-130,-,-,-,-,-,$-1,$-131,$400,$-104,$296,$-93,$-93,$-95,$1,$109,$174,$20,$-95
2010-04-30,$168,$63,$54,$117,$141,$67,-,$-1,$113,$363,$-74,-,-,-,-,-,$1,$-73,-,$-169,$-169,$-63,$-63,$-95,$2,$-325,$-33,$23,$-95
2010-01-31,$259,$62,$54,$116,$106,$133,-,$2,$168,$532,$-54,-,-,-,-,-,$1,$-53,-,$-261,$-261,$-96,$-96,$-87,$3,$-441,$37,$25,$-87
2009-10-31,$304,$60,$102,$162,$-253,$-7,-,$-274,$-492,$-36,$-44,-,-,-,-,-,$1,$-43,-,$269,$269,$-81,$-81,$-88,$1,$101,$25,$20,$-88
2009-07-31,$69,$69,$120,$189,$17,$-81,-,$1,$114,$360,$-169,-,$-66,-,-,-,-,$-235,$300,$-239,$61,$-115,$-115,$-89,$-2,$-145,$-10,$21,$-89
2009-04-30,$174,$62,$114,$176,$154,$44,-,$-4,$61,$388,$-77,-,-,-,-,-,$-4,$-81,-,$-128,$-128,$-114,$-114,$-90,-,$-332,$-19,$19,$-90
2009-01-31,$233,$67,$38,$105,$116,$141,-,$8,$99,$433,$-95,-,$38,-,-,-,$-2,$-59,$300,$-389,$-89,$-174,$-174,$-91,$-2,$-356,$17,$19,$-91
2008-10-31,$260,$66,$36,$102,$-260,$-118,-,$10,$-371,$-15,$-3,-,-,-,-,-,-,$-3,-,$136,$136,$-52,$-52,$-80,$15,$19,$-18,$25,$-80
2008-07-31,$89,$86,$78,$164,$15,$-172,-,$-47,$-54,$192,$-143,-,$-1,-,-,-,-,$-144,$-131,$632,$501,$-451,$-451,$-83,$2,$-31,$31,$20,$-83
2008-04-30,$532,$70,$-583,$-513,$173,$78,-,$-33,$141,$132,$-64,-,$820,-,-,-,$5,$761,$-10,$-634,$-644,$-221,$-221,$-84,$2,$-947,$-45,$29,$-84
2008-01-31,$274,$70,$41,$111,$18,$127,-,$30,$-9,$368,$-48,-,-,-,-,-,$3,$-45,$-12,$-81,$-93,$-114,$-114,$-85,$2,$-290,$18,$21,$-85
2007-10-31,$270,$68,$39,$107,$-259,$-124,-,$-50,$-299,$74,$-40,-,-,-,-,-,$-1,$-41,$-28,$141,$113,$-70,$-70,$-77,$2,$-32,$6,$18,$-77
2007-07-31,$61,$82,$32,$114,$-2,$-91,-,$-10,$-111,$51,$-146,-,$22,-,-,-,-,$-124,$-46,$141,$95,$-150,$-150,$-78,-,$-133,$-203,$18,$-78
2007-04-30,$217,$69,$-3,$66,$193,$65,-,$8,$98,$295,$-66,-,-,-,-,-,-,$-66,$-8,$-301,$-309,$-64,$-64,$-77,$14,$-436,$-209,$24,$-77
2007-01-31,$285,$68,$-28,$40,$41,$129,-,$2,$40,$416,$-53,-,$18,-,-,-,$8,$-27,-,$-14,$-14,$-47,$-47,$-79,$6,$-134,$253,$24,$-79
2006-10-31,$291,$64,$-143,$-79,$-300,$-132,-,$-35,$-287,$-88,$-46,-,$866,-,-,-,-,$820,$-8,$-369,$-377,$-714,$-714,$-74,$5,"$-1,160",$-427,$17,$-74
2006-07-31,$44,$77,$50,$127,$44,$-129,-,$-11,$82,$249,$-162,-,-,-,-,-,$6,$-156,$202,$86,$288,$-187,$-187,$-74,$6,$33,$127,$20,$-74
2006-04-30,$166,$75,$56,$131,$147,$80,-,$-9,$56,$328,$-61,-,-,-,-,-,$7,$-54,-,$50,$50,$6,$6,$-74,$4,$-14,$263,$24,$-74
2006-01-31,$254,$68,$51,$119,$71,$147,-,$7,$170,$536,$-46,-,-,-,-,-,-,$-46,-,$-87,$-87,$-107,$-107,$-74,-,$-268,$222,$27,$-74
2005-10-31,$302,$69,$-38,$31,$-280,$-100,-,$-39,$-212,$113,$-38,-,-,-,-,-,-,$-38,-,$-18,$-18,$18,$18,$-70,$1,$-69,$5,$14,$-70
2005-07-31,$96,$72,$46,$118,$18,$-98,-,$-24,$-13,$218,$-163,-,-,-,-,-,-,$-163,-,$39,$39,$-14,$-14,$-70,-,$-45,$8,$10,$-70
2005-04-30,$146,$71,$41,$112,$175,$63,-,$-5,$38,$272,$-62,-,-,-,-,-,$7,$-55,-,$-120,$-120,$-47,$-47,$-70,-,$-237,$-19,$6,$-70
2005-01-31,$465,$136,$50,$186,$-203,$56,-,$-49,$-118,$500,$-96,-,-,-,-,-,-,$-96,-,$-273,$-273,$22,$22,$-135,-,$-386,$19,$12,$-135
