,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2011-01-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010-10-31,$173,$29,$10,$39,$-156,$46,-,$-6,$109,$321,$-11,-,$-218,-,-,-,$-1,$-230,-,$-1,$-1,$5,$5,-,-,$4,$40,$26,-
2010-07-31,$190,$27,$-5,$22,$35,$1,-,$-7,$-102,$110,$-10,-,-,-,-,-,-,$-10,-,$-1,$-1,$-145,$-145,-,$-1,$-147,$36,$27,-
2010-04-30,$125,$24,$6,$30,$-25,$-17,-,$3,$-24,$131,$-24,-,$-140,-,-,-,-,$-164,-,-,-,$-278,$-278,-,$14,$-264,$-293,$23,-
2010-01-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2009-10-31,$135,$24,$26,$50,$-142,$52,-,$-3,$65,$250,$-18,-,$-148,-,-,-,$-2,$-168,-,$-1,$-1,$-43,$-43,-,$2,$-42,$40,$29,-
2009-07-31,$123,$22,$30,$52,$54,$-29,-,$5,$-66,$109,$-16,-,$-1,-,-,-,$-1,$-18,-,$-1,$-1,$-39,$-39,-,$1,$-39,$53,$26,-
2009-04-30,$116,$22,$12,$34,$-124,$40,-,$4,$13,$163,$-12,-,-,-,-,-,$11,$-1,-,$-15,$-15,$-203,$-203,-,$13,$-205,$-38,$25,-
2009-01-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2008-10-31,$120,$21,$26,$47,$-129,$-14,-,$4,$19,$186,$-20,-,$-2,-,-,-,$3,$-19,-,$-2,$-2,$1,$1,-,$9,$8,$120,$24,-
2008-07-31,$109,$22,$10,$32,$55,$-12,-,$-5,$89,$230,$-13,-,$-66,-,-,-,$4,$-75,-,$-8,$-8,$-135,$-135,-,$15,$-128,$30,$26,-
2008-04-30,$103,$22,$-13,$9,$-38,$-33,-,$1,$-98,$14,$-12,-,$-137,-,-,-,$8,$-141,-,$-102,$-102,$-231,$-231,-,$27,$-306,$-434,$19,-
2008-01-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2007-10-31,$105,$20,$15,$35,$-201,$7,-,$-1,$-42,$98,$-19,-,$-145,-,-,-,$11,$-153,-,-,-,$-74,$-74,-,$11,$-63,$-120,$23,-
2007-07-31,$132,$18,$-34,$-16,$33,$-28,-,$-10,$141,$257,$-11,-,-,-,-,-,$-7,$-18,-,$-8,$-8,$-58,$-58,-,$11,$-55,$188,$22,-
2007-04-30,$80,$17,$20,$37,$-26,$1,-,$2,$-246,$-129,$-12,-,-,-,-,-,$5,$-7,-,$-1,$-1,$-59,$-59,-,$28,$-32,$-170,$23,-
2007-01-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2006-10-31,$98,$18,$18,$36,$-17,$1,-,$12,$73,$207,$-33,-,$-112,-,-,-,$5,$-140,-,$-1,$-1,"$1,178","$1,178",-,$-1,"$1,176","$1,264",$7,-
2006-07-31,$103,$19,$30,$49,$-14,$22,-,$-2,$56,$208,$-13,-,$-18,-,-,-,$-4,$-35,-,$2,$2,$-518,$-518,-,-,$-516,$-343,$21,-
2006-04-30,$106,$15,$-12,$3,$3,$20,-,$-1,$-30,$79,$-18,-,$-14,"$1,659",-,"$1,659",$10,"$1,637",-,$-20,$-20,$-16,$-16,-,$-1,$-37,"$1,680",$15,-
2006-01-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2005-10-31,$773,$48,$-568,$-520,$3,$25,-,-,$103,$356,$-39,-,$-219,$-277,-,$-277,$6,$-529,-,$-40,$-40,$-449,$-449,-,$-3,$-492,$197,$31,-
