,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,$-530,$377,$766,"$1,143",-,-,-,$49,$49,$707,$-854,-,-,-,$-206,$-206,$-55,"$-1,115",$-266,$116,$-150,$811,$811,$-251,$22,$432,$20,$18,$-222
2018-03-31,$358,$372,$258,$630,-,-,-,$-22,$-22,$966,$-979,-,-,-,"$-9,617","$-9,617",$-106,"$-10,702","$5,795","$1,149","$6,944","$1,259","$2,952",$-194,$-24,"$9,678",$-57,$15,$-194
2017-12-31,$-451,$330,"$1,102","$1,432",$29,$-42,$84,$-35,$-42,$921,$-822,-,-,-,$-159,$-159,$-644,"$-1,625","$1,107",$-514,$593,$10,$10,$-193,$401,$811,$103,$82,$-194
2017-09-30,$102,$378,$230,$608,-,-,-,$68,$68,$815,"$-1,066",-,-,-,$-13,$-13,$-123,"$-1,202",$-360,$968,$608,$8,$8,$-193,$-86,$337,$-49,-,$-193
2017-06-30,$248,$368,$160,$528,-,-,-,$106,$106,$885,$-810,-,-,-,$-45,$-45,$-177,"$-1,032",$697,$-396,$301,$11,$11,$-193,$-29,$90,$-57,-,$-192
2017-03-31,$452,$360,$167,$527,-,-,-,$47,$47,"$1,004",$-992,-,-,-,$-52,$-52,$18,"$-1,026",$229,$-97,$132,$3,$3,$-176,$-5,$-46,$-58,-,$-176
2016-12-31,$409,$342,$66,$408,-,-,-,$-157,$-157,$620,"$-1,125",-,-,-,$-260,$-260,$-18,"$-1,403",$179,$-944,$-765,$10,$10,$-176,"$1,585",$654,$-140,$52,$-176
2016-09-30,$719,$328,$-403,$-75,-,-,-,$126,$126,$775,$-763,-,-,-,"$-1,096","$-1,096",$20,"$-1,839",$317,$771,"$1,088",$10,$10,$-175,$43,$966,$-98,-,$-175
2016-06-30,$27,$314,$-142,$172,-,-,-,$82,$82,$290,$-592,-,-,-,$-17,$-17,$5,$-604,$397,$334,$731,$14,$14,$-175,$-18,$552,$240,-,$-174
2016-03-31,$364,$328,$87,$415,-,-,-,$-189,$-189,$626,$-971,-,-,-,$-31,$-31,$13,$-989,$1,$531,$532,$-39,$-39,$-161,$-2,$330,$-27,-,$-161
2015-12-31,$388,$325,$20,$345,-,-,-,$38,$38,$809,$-903,-,-,-,$7,$7,$7,$-889,$396,$-421,$-25,$11,$11,$-160,$-31,$-205,$-287,-,$-160
2015-09-30,$282,$315,$-104,$211,-,-,-,$341,$341,$870,$-761,-,-,-,$10,$10,$-27,$-778,$41,$138,$179,$2,$2,$-160,$-42,$-21,$61,-,$-160
2015-06-30,$320,$307,$-50,$257,-,-,-,$-188,$-188,$408,$-339,-,-,-,$-134,$-134,$42,$-431,$417,$24,$441,$13,$13,$-160,$-13,$281,$259,-,$-159
2015-03-31,$458,$303,$87,$390,-,-,-,$-10,$-10,$811,$-780,-,-,-,$-35,$-35,$45,$-770,$284,$-363,$-79,$-48,$-48,$-149,$45,$-231,$-193,-,$-149
2014-12-31,$321,$290,$-21,$269,-,-,-,$-166,$-166,$500,$-654,-,-,$-92,$-53,$-145,$-77,$-876,$20,$523,$543,$13,$13,$-148,$-126,$282,$-97,-,$-148
2014-09-30,$383,$292,$-24,$268,-,-,-,$-62,$-62,$627,$-807,-,-,$26,$-33,$-7,$-31,$-845,$348,$-57,$291,$14,$14,$-149,$-56,$100,$-122,-,$-149
2014-06-30,$292,$288,$-38,$250,-,-,-,$-430,$-430,$130,$-712,-,-,$66,$-151,$-85,$-54,$-851,$820,$15,$835,$17,$17,$-148,$-39,$665,$-55,-,$-147
2014-03-31,$266,$286,$29,$315,-,-,-,$347,$347,$904,$-801,-,-,-,$-15,$-15,$46,$-770,$50,$-69,$-19,$-26,$-26,$-154,$6,$-193,$-60,-,$-154
2013-12-31,$320,$285,$-11,$274,-,-,-,$-117,$-117,$454,$-217,-,-,$-566,$1,$-565,$-6,$-788,$333,$175,$508,$5,$-77,$-154,$-96,$181,$-157,-,$-154
2013-09-30,$323,$286,$29,$315,-,-,-,$-435,$-435,$225,$-655,-,-,$182,$-16,$166,$215,$-274,$200,$91,$291,$35,$35,$-155,$-18,$153,$107,-,$-153
2013-06-30,$267,$247,$145,$392,-,-,-,$-384,$-384,$270,$-599,-,-,$384,$-2,$382,$-248,$-465,$-203,$33,$-170,$7,$7,$-155,$2,$-316,$-517,-,$-154
2013-03-31,$178,$295,$181,$476,-,-,-,$175,$175,$835,$-531,-,-,-,$-7,$-7,$376,$-162,$-37,$-43,$-80,$-30,$-30,$-147,$577,$320,$996,-,$-145
2012-12-31,$305,$287,$-47,$240,-,-,-,$-257,$-257,$330,$-641,-,-,$-9,$-91,$-100,$159,$-582,$254,$95,$349,$28,$28,$-146,$-33,$198,$-55,-,$-145
2012-09-30,$290,$280,$92,$372,-,-,-,$-117,$-117,$536,$-724,-,-,-,$-58,$-58,$-13,$-795,"$1,123",$-383,$740,$5,$5,$-147,$-35,$563,$309,-,$-145
2012-06-30,$74,$266,$207,$473,-,-,-,$-88,$-88,$453,$-706,-,-,$9,$-251,$-242,$26,$-922,$-53,$465,$412,$32,$32,$-146,$-14,$284,$-183,-,$-145
2012-03-31,$251,$257,$-4,$253,-,-,-,$181,$181,$699,$-811,-,-,-,$-50,$-50,$2,$-859,$661,$-224,$437,$-3,$-3,$-117,$-7,$310,$152,-,$-115
2011-12-31,$308,$247,$-219,$28,-,-,-,$-140,$-140,$224,$-811,-,-,-,$-246,$-246,$291,$-766,$457,$-198,$259,$6,$6,$-117,$-18,$130,$-405,-,$-115
2011-09-30,$319,$251,$74,$325,-,-,-,$-120,$-120,$504,$-806,-,-,-,$-12,$-12,$167,$-651,$559,$19,$578,$2,$2,$-116,$-58,$406,$265,-,$-115
2011-06-30,$494,$248,$-176,$72,-,-,-,$-222,$-222,$334,$-618,-,-,-,$-682,$-682,$403,$-897,$57,$-127,$-70,$5,$-75,$-119,$4,$-260,$-827,-,$-116
2011-03-31,$260,$230,$41,$271,-,-,-,$287,$287,$805,$-607,-,-,-,$-3,$-3,$-146,$-756,$543,$-192,$351,$-3,$-3,$-96,$6,$258,$307,-,$-94
2010-12-31,$271,$223,$-83,$140,-,-,-,$172,$172,$552,$-405,-,-,-,$-225,$-225,$-20,$-650,$176,$384,$560,$11,$11,$-98,$-10,$463,$365,-,$-95
2010-09-30,$127,$218,$319,$537,-,-,-,$-351,$-351,$295,$-515,-,-,-,$-15,$-15,"$1,064",$534,$484,$-350,$134,$-493,$-493,$-99,$-12,$-470,$359,-,$-97
2010-06-30,$205,$215,$228,$443,-,-,-,$-216,$-216,$419,$-393,-,-,-,$-298,$-298,$20,$-671,$55,$240,$295,$8,$8,$-89,$4,$218,$-34,-,$-86
2010-03-31,$100,$210,$27,$237,-,-,-,$544,$544,$888,$-446,-,-,-,$-72,$-72,$22,$-496,$-495,$294,$-201,$12,$12,$-88,$-3,$-280,$112,-,$-86
2009-12-31,$306,$207,$14,$221,-,-,-,$-446,$-446,$-9,$-541,-,-,-,$-202,$-202,$41,$-702,$860,$-707,$153,$-1,$-1,$-89,$2,$65,$-646,-,$-86
2009-09-30,$302,$196,$-9,$187,-,-,-,$-124,$-124,$359,$-433,-,-,-,$-551,$-551,$1,$-983,$59,$560,$619,$24,$24,$-87,$6,$562,$-62,-,$-85
2009-06-30,$189,$189,$132,$321,-,-,-,$-123,$-123,$386,$-267,-,-,-,$-195,$-195,$-3,$-465,$781,$-535,$246,$18,$18,$-87,-,$177,$98,-,$-84
2009-03-31,$325,$183,$100,$283,-,-,-,$482,$482,"$1,139",$-492,-,-,-,$-28,$-28,$-2,$-522,$16,$-77,$-61,$10,$10,$-88,$-89,$-228,$389,-,$-86
2008-12-31,$260,$179,$-21,$158,-,-,-,$-106,$-106,$386,$-296,-,-,-,$-500,$-500,$6,$-790,"$1,112",$-481,$631,$-15,$-15,$-90,$11,$537,$133,-,$-87
2008-09-30,$302,$162,$95,$257,-,-,-,$-655,$-655,$-60,$-427,-,-,-,$-15,$-15,$4,$-438,$55,$489,$544,$6,$6,$-88,$4,$466,$-32,-,$-86
2008-06-30,$262,$171,$-131,$40,-,-,-,$-176,$-176,$134,"$1,491",-,-,-,"$-1,598","$-1,598",$58,$-49,$478,$-70,$408,$-993,$-993,$-87,$11,$-661,$-576,-,$-84
2008-03-31,$244,$175,$-85,$90,-,-,-,$365,$365,$731,$-534,-,-,-,$-578,$-578,$3,"$-1,109",$42,$566,$608,$2,$2,$-84,$-10,$516,$138,-,$-82
2007-12-31,$282,$172,$146,$318,$-63,$-9,$-82,$124,$-91,$527,$-628,-,-,-,$-97,$-97,$-5,$-730,$42,$-142,$-100,$-20,$-20,$-92,$11,$-201,$-404,-,$-82
2007-09-30,$305,$174,$122,$296,-,-,-,$-712,$-724,$-104,$-452,-,-,-,$-11,$-11,$-1,$-464,$-60,$580,$520,$-153,$-153,$-82,$3,$288,$-280,-,$-82
2007-06-30,$277,$171,$29,$200,-,-,-,$-183,$-183,$292,$-437,-,-,-,$-43,$-43,$1,$-479,$-617,$525,$-92,$12,$12,$-73,$5,$-148,$-306,-,$-73
2007-03-31,$228,$169,$-158,$11,-,-,-,"$1,124","$1,124","$1,383",$-391,-,-,-,$-3,$-3,$-6,$-400,$-33,$-151,$-184,$16,$16,$-79,$2,$-245,$738,-,$-79
2006-12-31,$125,$166,$396,$562,$94,$-3,$227,$-704,$-419,$238,$-562,-,-,-,$-150,$-150,$189,$-523,$-52,$-159,$-211,$-17,$-17,$-80,$12,$-296,$-581,-,$-80
2006-09-30,$653,$163,$-401,$-238,-,-,-,$207,$189,$599,$-436,-,-,-,$-3,$-3,$450,$11,$152,$36,$188,$43,$43,$-69,$8,$170,$780,-,$-69
2006-06-30,$394,$171,$-400,$-229,-,-,-,$-278,$-278,$-63,$-476,-,-,-,$-38,$-38,$665,$151,$233,$-299,$-66,$29,$29,$-69,$89,$-17,$71,-,$-69
2006-03-31,$234,$157,$45,$202,-,-,-,$387,$387,$855,$-393,-,-,-,$-109,$-109,$-3,$-505,$-44,$-369,$-413,$5,$5,$-65,$4,$-469,$-119,-,$-65
2005-12-31,$364,$160,$78,$238,$-79,$-38,$280,$-809,$-722,$-171,$-160,-,-,-,$-11,$-11,$-261,$-432,$185,$756,$941,$2,$2,$-75,$4,$872,$269,-,$-75
2005-09-30,$216,$152,$-337,$-185,-,-,-,$39,$39,$105,$-366,-,-,-,$-74,$-74,$243,$-197,$-135,$59,$-76,$26,$26,$-74,$-8,$-132,$-224,-,$-74
2005-06-30,$117,$153,$28,$181,-,-,-,$-427,$-427,$-122,$-316,-,-,-,$-41,$-41,$38,$-319,$233,$-92,$141,$487,$487,$-69,$1,$560,$119,-,$-69
2005-03-31,$223,$161,$-68,$93,-,-,-,$393,$393,$712,$-258,-,-,-,$3,$3,$16,$-239,$-50,$-64,$-114,$84,$-116,$-50,$-3,$-283,$190,-,$-50
