,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2015-12-31,$221,$-47,$212,$165,$34,$165,$17,$80,$287,$695,$36,$20,$-819,$1,-,$1,$-202,$-964,"$1,290",$-613,$677,$-213,$-213,$-70,$-1,$393,$120,$15,$-70
2015-09-30,$418,$134,$-116,$18,$86,$-38,$-57,$-80,$-75,$339,$-175,-,$-764,$-1,-,$-1,$-3,$-943,-,$392,$392,$-404,$-404,$-121,-,$-133,$-776,$17,$-121
2015-06-30,$667,$138,$-218,$-80,$-26,$-73,$77,$-27,$-35,$534,$-144,$-23,$653,-,-,-,$-28,$458,-,$-3,$-3,$-302,$-302,$-72,-,$-377,$634,$22,$-72
2015-03-31,$229,$130,$145,$275,$-277,$-68,$105,$10,$-350,$135,$-213,-,-,-,-,-,$-37,$-250,$207,$10,$217,$-240,$-240,$-86,$-58,$-167,$-303,$13,$-86
2014-12-31,$368,$136,$34,$170,$206,$124,$-22,$71,$379,$873,$-170,$-5,$-345,$1,-,$1,$-10,$-529,-,$-2,$-2,$-362,$-362,$-85,-,$-449,$-122,$20,$-85
2014-09-30,$325,$139,$39,$178,$210,$37,$-155,$-47,$19,$499,$-182,-,-,$3,-,$3,$-12,$-191,-,$3,$3,$-304,$-304,$-129,-,$-430,$-140,$21,$-129
2014-06-30,$406,$138,$53,$191,$9,$-13,$-4,$22,$49,$627,$-141,-,-,$1,-,$1,$-26,$-166,-,$3,$3,$-205,$-205,$-76,-,$-278,$188,$19,$-76
2014-03-31,$341,$136,$52,$188,$-358,$-127,$175,$-6,$-369,$136,$-271,-,-,$-3,-,$-3,$-26,$-300,$1,$3,$4,$-153,$-153,$-84,$-8,$-241,$-411,$13,$-84
2013-12-31,$321,$101,$-20,$81,$218,$141,$-69,$-12,$322,$680,$-84,-,-,$2,-,$2,$-78,$-160,$-4,$-1,$-5,$-104,$-104,$-81,-,$-190,$336,$10,$-81
2013-09-30,$293,$140,$50,$190,$12,$-71,$10,$-24,$-61,$398,$-156,-,$-12,-,-,-,-,$-168,$-3,$-5,$-8,$-113,$-113,$-71,-,$-192,$52,$12,$-71
2013-06-30,$389,$135,$27,$162,$-73,$-14,$102,$-50,$-6,$523,$-121,-,-,$-1,-,$-1,-,$-122,$-6,$-47,$-53,$-118,$-118,$-53,-,$-224,$171,$14,$-53
2013-03-31,$298,$134,$65,$199,$-370,$-82,$194,$-11,$-329,$149,$-211,-,$2,$4,-,$4,-,$-205,$-552,$533,$-19,$-122,$-122,$-61,$-14,$-216,$-275,$10,$-61
2012-12-31,$155,$150,$37,$187,$285,$118,$-131,$-70,$-5,$310,$-140,-,$-980,$3,-,$3,$12,"$-1,105",$-5,$371,$366,$-103,$-103,$-8,-,$255,$-529,$1,$-8
2012-09-30,$292,$118,$15,$133,$99,$-12,$-101,$-32,$5,$414,$-161,-,-,$1,-,$1,-,$-160,-,$17,$17,$-150,$-150,$-34,-,$-167,$111,$8,$-34
2012-06-30,$350,$117,$3,$120,$209,$26,$-122,$-16,$3,$461,$-127,-,-,$1,-,$1,-,$-126,-,$-20,$-20,$-150,$-150,-,-,$-170,$111,$8,-
2012-03-31,$363,$118,$29,$147,$-395,$-83,$201,$22,$-203,$293,$-257,-,$-16,$-4,-,$-4,$37,$-240,-,$-18,$-18,-,-,$-5,-,$-23,$49,$4,$-5
2011-12-31,$312,$123,$-34,$124,$185,$92,$-87,$73,$175,$468,$-168,-,$5,$1,-,$1,$-23,$-185,"$-1,491",$-69,$-840,-,-,$-107,$-109,$-286,$-23,$8,$-107
2011-09-30,$285,$128,$12,$140,$221,$-7,$-186,$-13,$3,$410,$-147,-,-,$7,-,$7,$4,$-136,"$-1,409","$1,354",$-55,-,-,$-24,$-72,$-151,$64,$2,$-24
2011-06-30,$316,$117,$-5,$112,$-68,$-49,$100,$1,$-69,$343,$-109,-,$-22,$5,-,$5,$4,$-122,"$2,386","$-2,925",$-539,-,-,$-5,$-9,$-553,$-311,$2,$-5
2011-03-31,$310,$117,$-8,$109,$-487,$-100,$271,$-86,$-246,$156,$-134,-,-,$575,-,$575,$-8,$433,$-57,"$2,410","$2,353",-,-,-,"$-4,557","$-2,204","$-1,586",$2,-
2010-12-31,"$-8,641",$-258,$-68,$-326,-,-,-,-,$-167,"$1,240",$-108,-,-,-,-,$-671,$35,$-744,-,$-390,$-91,-,-,-,"$-2,022","$-2,503","$-2,036",-,-
2009-12-31,"$9,344",$679,$68,$747,-,-,-,-,$337,$-98,$-299,-,-,-,-,$170,$-38,$-167,-,$341,$41,-,-,-,"$1,995","$2,377","$2,148",-,-
