,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,$217,$86,$26,$112,-,-,-,$-40,$-40,$289,$-18,$-23,-,-,-,-,$-8,$-49,$992,-,$992,"$-1,329","$-1,329",$-45,$-23,$-405,$-178,$40,$-45
2018-03-31,$163,$89,$-34,$55,-,-,-,$25,$25,$243,$-10,$-15,-,-,-,-,$-1,$-26,$-14,-,$-14,$-110,$-110,$-47,$-40,$-211,$13,$28,$-47
2017-12-31,$730,$104,$-562,$-458,$-204,-,-,$203,$-18,$254,$-22,$-30,-,-,-,-,-,$-52,$-11,-,$-11,$-266,$-266,$-48,$-3,$-328,$-126,$30,$-48
2017-09-30,$160,$87,$-26,$61,-,-,-,$30,$30,$251,$-18,$-16,-,-,-,-,$4,$-30,$-12,-,$-12,$-273,$-273,$-49,$-1,$-335,$-113,$32,$-49
2017-06-30,$151,$88,$-46,$42,-,-,-,$101,$101,$294,$-9,$-20,-,-,-,-,$1,$-28,$-12,-,$-12,$-282,$-282,$-49,$-2,$-345,$-77,$34,$-49
2017-03-31,$48,$89,$-51,$38,-,-,-,$-96,$-96,$50,$-9,$-9,-,-,-,-,$-19,$-37,$-1,-,$-1,$-70,$-70,$-49,$-596,$-716,$-698,$25,$-49
2016-12-31,$-392,$212,$28,$240,$-156,-,-,$289,$493,$341,$-91,$-25,$35,-,-,-,$4,$-77,$450,-,$450,-,-,$-70,$-69,$311,$553,$41,$-70
2016-09-30,$192,$169,$-16,$153,-,-,-,$-50,$-50,$295,$-58,$-21,$-17,-,-,-,$-14,$-110,$-30,-,$-30,-,-,$-69,$-37,$-136,$50,$23,$-69
2016-06-30,$244,$171,$-41,$130,-,-,-,$-39,$-39,$335,$-84,$-24,$-9,-,-,-,$-9,$-126,$-32,-,$-32,-,-,$-69,$-2,$-103,$108,$16,$-69
2016-03-31,$310,$169,$6,$175,-,-,-,$-146,$-146,$339,$-84,$-11,$-9,-,-,-,$-6,$-110,$-32,-,$-32,-,-,$-69,$-15,$-116,$117,$11,$-69
2015-12-31,$816,$211,$-463,$-252,$-47,$-39,-,$-161,$-109,$455,$-88,$-24,$-2,-,$5,$5,$8,$-101,$-269,-,$-269,-,-,$-69,$12,$-326,$26,$10,$-69
2015-09-30,$283,$171,$-126,$45,-,-,-,$15,$15,$343,$273,$-15,$-8,-,-,-,$7,$257,$-380,-,$-380,-,-,$-69,$-26,$-475,$117,$14,$-69
2015-06-30,$167,$173,$30,$203,-,-,-,$-8,$-8,$362,$-71,$-15,$-120,-,$-5,$-5,$4,$-207,$-217,-,$-217,-,-,-,$26,$-191,$-36,$81,-
2015-03-31,$150,$175,$-35,$140,-,-,-,$-4,$-4,$286,"$1,781",$-8,"$-1,309",-,-,-,$1,$465,$-710,-,$-710,-,-,-,$-51,$-761,$-19,$19,-
2014-12-31,$159,$208,$112,$320,$-143,$56,-,$55,$-71,$408,$-80,$-24,$-11,-,$6,$6,$-1,$-110,$-349,-,$-349,-,-,-,$17,$-332,$-41,$21,-
2014-09-30,$187,$159,$-18,$141,-,-,-,$59,$59,$387,$-69,$-13,$-33,-,$-1,$-1,$37,$-79,$-292,-,$-292,-,-,-,$-10,$-302,$-2,$16,-
2014-06-30,$212,$158,$-10,$148,-,-,-,$5,$5,$365,$-32,$-17,$-5,-,$-3,$-3,$9,$-48,$-214,-,$-214,-,-,-,$5,$-209,$110,$22,-
2014-03-31,$124,$153,$-52,$101,-,-,-,$-78,$-78,$147,$-43,$-15,$-16,-,$-2,$-2,$3,$-73,$-219,-,$-219,-,-,-,$-13,$-232,$-159,$19,-
2013-12-31,$62,$173,$31,$204,$-16,$19,-,$741,$811,"$1,077",$-87,$-28,$-32,-,-,-,$17,$-130,"$-2,215",-,"$-2,215","$1,243","$1,243",-,$-102,"$-1,074",$-130,$257,-
2013-09-30,$203,$146,$10,$156,-,-,-,$27,$27,$386,$-46,$-24,$-2,-,$-1,$-1,$4,$-69,$-399,-,$-399,-,-,-,$144,$-255,$63,$2,-
2013-06-30,$157,$149,$55,$204,-,-,-,$105,$105,$466,$-64,$-15,$-39,-,$-2,$-2,$1,$-119,$-399,-,$-399,-,-,-,$-58,$-457,$-116,$1,-
2013-03-31,$38,$160,$51,$211,-,-,-,$-77,$-77,$172,$-57,$-11,$-1,-,$-1,$-1,$6,$-64,$-102,-,$-102,-,-,-,$25,$-77,$22,$2,-
2012-12-31,$64,$151,$-38,$113,-,-,-,$-23,$2,$360,$-97,$75,$-20,-,$3,-,$-103,$-145,$262,-,$-496,-,-,-,$156,$-340,$-128,$-20,-
2012-09-30,$40,$-176,$38,$-138,-,-,-,$23,$-307,$-417,$-27,$-75,$54,-,$-3,$8,$90,$50,$-262,-,$424,-,-,-,$54,$478,$117,$20,-
2011-12-31,$144,$-35,-,$-35,-,-,-,-,$-474,$334,$-153,-,$157,-,-,$-7,$-392,$-395,-,-,$-426,-,-,-,$415,$-11,$-73,-,-
2010-12-31,$111,$605,-,$605,-,-,-,-,$804,$833,$-148,-,$-222,-,-,$-4,$306,$-68,-,-,$-260,-,-,-,$-443,$-703,$58,-,-
